date,value
1997-05-01T07:00:00.000Z,0.00228025534728192
1997-04-01T08:00:00.000Z,0.002385583129939538
1997-03-01T08:00:00.000Z,0.0020888745839341975
1997-02-01T08:00:00.000Z,0.0021790334519650087
1997-01-01T08:00:00.000Z,-0.0004783373019312743
1996-12-01T08:00:00.000Z,0.0020694061610014767
1996-11-01T08:00:00.000Z,0.0018291442757863406
1996-10-01T07:00:00.000Z,-0.002194426263325567
1996-09-01T07:00:00.000Z,-0.001467690609126539
1996-08-01T07:00:00.000Z,0.003355085789617805
1996-07-01T07:00:00.000Z,0.0012466218394902842
1996-06-01T07:00:00.000Z,0.0010970992585452339
1996-05-01T07:00:00.000Z,0.0006836360740003561
1996-04-01T08:00:00.000Z,-0.0010778708489911086
1996-03-01T08:00:00.000Z,-0.0010943171870068172
1996-02-01T08:00:00.000Z,0.0021234120155875376
1996-01-01T08:00:00.000Z,0.000039757860178452384
1995-12-01T08:00:00.000Z,-0.00027897221946389313
1995-11-01T08:00:00.000Z,-0.0029208567997453163
1995-10-01T07:00:00.000Z,-0.002423554364686299
1995-09-01T07:00:00.000Z,-0.004020836030849846
1995-08-01T07:00:00.000Z,-0.0033939262282127063
1995-07-01T07:00:00.000Z,-0.0019265760496273284
1995-06-01T07:00:00.000Z,-0.0023791388847769937
1995-05-01T07:00:00.000Z,-0.001510447816077007
1995-04-01T08:00:00.000Z,-0.002650411766123306
1995-03-01T08:00:00.000Z,-0.0018030546919005131
1995-02-01T08:00:00.000Z,-0.0054862533180345015
1995-01-01T08:00:00.000Z,-0.006221745419446646
1994-12-01T08:00:00.000Z,-0.007629768313278944
1994-11-01T08:00:00.000Z,-0.0020204264583563026
1994-10-01T07:00:00.000Z,-0.0075092399336608925
1994-09-01T07:00:00.000Z,-0.005524651121946641
1994-08-01T07:00:00.000Z,-0.006510818193565865
1994-07-01T07:00:00.000Z,-0.003671800653801053
1994-06-01T07:00:00.000Z,-0.003578944911860888
1994-05-01T07:00:00.000Z,-0.004415096655105318
1994-04-01T08:00:00.000Z,-0.005293467322380485
1994-03-01T08:00:00.000Z,-0.005303317705428017
1994-02-01T08:00:00.000Z,-0.0028391679187006655
1994-01-01T08:00:00.000Z,-0.006527654128535675
1993-12-01T08:00:00.000Z,-0.006898857140081664
1993-11-01T08:00:00.000Z,-0.009350708537527567
1993-10-01T07:00:00.000Z,-0.0063926609457746935
1993-09-01T07:00:00.000Z,-0.005574034156184391
1993-08-01T07:00:00.000Z,-0.0036140746315680193
1993-07-01T07:00:00.000Z,-0.0059143537544284145
1993-06-01T07:00:00.000Z,-0.005367510055598452
1993-05-01T07:00:00.000Z,-0.004789244999985754
1993-04-01T08:00:00.000Z,-0.006251422306189494
1993-03-01T08:00:00.000Z,-0.006297082729893583
1993-02-01T08:00:00.000Z,-0.004856091461651422
